,osmid,highway,geometry,lon,lat
1926,410668880,,POINT (73.3979791 54.9200338),73.3979791,54.9200338
1927,602951503,,POINT (73.4257906 54.9331837),73.4257906,54.9331837
1928,6427365202,,POINT (73.17639920000001 55.0702086),73.1763992,55.0702086
1929,410505040,,POINT (73.4553148 54.919462),73.4553148,54.919462
1930,410505041,,POINT (73.4539157 54.9192648),73.4539157,54.9192648
1931,410505043,,POINT (73.45307390000001 54.9188514),73.4530739,54.9188514
1932,410668886,,POINT (73.4037173 54.9196277),73.4037173,54.9196277
1933,410668888,,POINT (73.4093082 54.9197912),73.4093082,54.9197912
1934,5211524953,,POINT (73.4783642 54.924597),73.4783642,54.924597
1935,410668890,,POINT (73.4162975 54.9196403),73.4162975,54.9196403
1936,1306431330,,POINT (73.5420555 55.0042037),73.5420555,55.0042037
1937,1258147706,,POINT (73.37517920000001 54.925518),73.3751792,54.925518
1938,703680379,,POINT (73.3925825 54.9693633),73.3925825,54.9693633
1939,410799996,,POINT (73.3647213 54.9902997),73.3647213,54.9902997
1940,410390398,,POINT (73.4909792 54.9324767),73.4909792,54.9324767
1941,1119772494,,POINT (73.3596969 55.024537),73.3596969,55.024537
1942,878366599,,POINT (73.3886435 55.0328709),73.3886435,55.0328709
1943,3066269576,,POINT (73.3100187 55.0346991),73.3100187,55.0346991
1944,3066269577,,POINT (73.3096682 55.0347515),73.3096682,55.0347515
1945,1239502730,,POINT (73.3854094 54.9643012),73.3854094,54.9643012
1946,1258147722,,POINT (73.3742645 54.9259956),73.3742645,54.9259956
1947,1178570637,,POINT (73.2918114 55.0216672),73.2918114,55.0216672
1948,1258147725,,POINT (73.37555450000001 54.9245018),73.3755545,54.9245018
1949,943165330,,POINT (73.3848248 54.9501734),73.3848248,54.9501734
1950,943165332,,POINT (73.381016 54.9508502),73.381016,54.9508502
1951,1258147732,,POINT (73.374447 54.9244073),73.374447,54.9244073
1952,210341782,,POINT (73.3456367 54.9650878),73.3456367,54.9650878
1953,1111363479,,POINT (73.2474919 55.1070793),73.2474919,55.1070793
1954,410390422,,POINT (73.49329880000001 54.9343394),73.4932988,54.9343394
1955,878366614,,POINT (73.39441359999999 55.030453),73.3944136,55.030453
1956,943165338,,POINT (73.3794065 54.9524403),73.3794065,54.9524403
1957,943165339,,POINT (73.381523 54.9521637),73.381523,54.9521637
1958,1258147735,,POINT (73.37429950000001 54.9251361),73.3742995,54.9251361
1959,411701149,,POINT (73.4086518 54.9744817),73.4086518,54.9744817
1960,878366621,,POINT (73.3901675 55.0233645),73.3901675,55.0233645
1961,410909072,,POINT (73.4211643 54.9308507),73.4211643,54.9308507
1962,878366628,,POINT (73.38642969999999 55.0259906),73.3864297,55.0259906
1963,1258147748,,POINT (73.37292309999999 54.9247888),73.3729231,54.9247888
1964,1258147751,,POINT (73.3747922 54.9230408),73.3747922,54.9230408
1965,2438991784,,POINT (73.3112418 55.0231918),73.3112418,55.0231918
1966,1024757672,,POINT (73.3189452 55.0599842),73.3189452,55.0599842
1967,803180458,,POINT (73.3108819 54.9142171),73.3108819,54.9142171
1968,241586090,,POINT (73.3642773 54.9913161),73.3642773,54.9913161
1969,1258147755,,POINT (73.3732657 54.9248732),73.3732657,54.9248732
1970,1377324972,,POINT (73.40058879999999 55.0433424),73.4005888,55.0433424
1971,410996654,,POINT (73.4175223 54.9854147),73.4175223,54.9854147
1972,1258147758,,POINT (73.3696802 54.9236993),73.3696802,54.9236993
1973,410909074,,POINT (73.4210581 54.9287441),73.4210581,54.9287441
1974,410996658,,POINT (73.41746209999999 54.9838187),73.4174621,54.9838187
1975,410996660,,POINT (73.4181245 54.980186),73.4181245,54.980186
1976,410996661,,POINT (73.41872429999999 54.9768447),73.4187243,54.9768447
1977,2431815606,,POINT (73.4054872 55.02808),73.4054872,55.02808
1978,803180471,,POINT (73.3059221 54.9100027),73.3059221,54.9100027
1979,1258147765,,POINT (73.3759206 54.9250644),73.3759206,54.9250644
1980,1377324983,,POINT (73.4046304 55.0447837),73.4046304,55.0447837
1981,1653903297,,POINT (73.4676412 54.9090623),73.4676412,54.9090623
1982,2431815619,,POINT (73.4048008 55.0283453),73.4048008,55.0283453
1983,411701188,,POINT (73.4097227 54.9682821),73.4097227,54.9682821
1984,7395495879,,POINT (73.45815260000001 55.0263108),73.4581526,55.0263108
1985,1828212680,,POINT (73.37911579999999 54.9223762),73.3791158,54.9223762
1986,803180489,,POINT (73.30808209999999 54.9121898),73.3080821,54.9121898
1987,7395495882,,POINT (73.4585836 55.0262176),73.4585836,55.0262176
1988,2431815633,,POINT (73.4075242 55.0288572),73.4075242,55.0288572
1989,1111363540,,POINT (73.2589266 55.1138419),73.2589266,55.1138419
1990,878366682,,POINT (73.3943508 55.0281471),73.3943508,55.0281471
1991,410505179,,POINT (73.4555692 54.9189865),73.4555692,54.9189865
1992,768430047,,POINT (73.3578778 55.0067491),73.3578778,55.0067491
1993,3970846688,,POINT (73.3167471 54.9410963),73.3167471,54.9410963
1994,5517397983,,POINT (73.34095000000001 54.8766761),73.34095,54.8766761
1995,768430050,,POINT (73.359942 55.0066377),73.359942,55.0066377
1996,1360203747,,POINT (73.3145402 55.0234224),73.3145402,55.0234224
1997,803180516,,POINT (73.3119246 54.9140362),73.3119246,54.9140362
1998,410521573,,POINT (73.43981049999999 54.9165954),73.4398105,54.9165954
1999,410521574,,POINT (73.4388459 54.9165751),73.4388459,54.9165751
2000,410521575,,POINT (73.43778380000001 54.9165744),73.4377838,54.9165744
2001,410521576,,POINT (73.4369095 54.9165723),73.4369095,54.9165723
2002,410521572,,POINT (73.4415285 54.9165982),73.4415285,54.9165982
2003,410521571,,POINT (73.4432719 54.916606),73.4432719,54.916606
2004,5517397986,,POINT (73.3403546 54.8797978),73.3403546,54.8797978
2005,768430052,,POINT (73.36255679999999 55.0065383),73.3625568,55.0065383
2006,768430054,,POINT (73.3686155 55.0064609),73.3686155,55.0064609
2007,768430055,,POINT (73.371329 55.0064755),73.371329,55.0064755
2008,941363183,,POINT (73.3051165 55.0478256),73.3051165,55.0478256
2009,768430056,,POINT (73.37396699999999 55.0064002),73.373967,55.0064002
2010,768430061,,POINT (73.3776864 55.0063444),73.3776864,55.0063444
2011,1741918194,,POINT (73.3390981 54.9729557),73.3390981,54.9729557
2012,1178570741,,POINT (73.29568380000001 55.0215743),73.2956838,55.0215743
2013,878366715,,POINT (73.3862826 55.0234201),73.3862826,55.0234201
2014,2431815679,,POINT (73.4048724 55.0293974),73.4048724,55.0293974
2015,959107071,,POINT (73.31189569999999 54.975916),73.3118957,54.975916
2016,7142330369,,POINT (73.2729507 55.0316158),73.2729507,55.0316158
2017,959107074,,POINT (73.3117436 54.9760612),73.3117436,54.9760612
2018,1983959041,,POINT (73.42681930000001 55.0463676),73.4268193,55.0463676
2019,1026002952,,POINT (73.31809370000001 54.9944291),73.3180937,54.9944291
2020,959107080,,POINT (73.31295609999999 54.9764809),73.3129561,54.9764809
2021,1733791754,,POINT (73.368555 55.0014315),73.368555,55.0014315
2022,959107081,,POINT (73.32402279999999 54.9800244),73.3240228,54.9800244
2023,3970846730,,POINT (73.3182679 54.9414182),73.3182679,54.9414182
2024,1983959048,,POINT (73.43429329999999 55.0474838),73.4342933,55.0474838
2025,1983959052,,POINT (73.4258485 55.0511926),73.4258485,55.0511926
2026,757682186,,POINT (73.506201 54.9351559),73.506201,54.9351559
2027,959107086,,POINT (73.30926409999999 54.9751988),73.3092641,54.9751988
2028,3297988625,,POINT (73.264706 55.0378972),73.264706,55.0378972
2029,3297988626,,POINT (73.26487349999999 55.0379418),73.2648735,55.0379418
2030,1237127187,,POINT (73.4742629 54.850905),73.4742629,54.850905
2031,1983959058,,POINT (73.4248053 55.0519408),73.4248053,55.0519408
2032,941363222,traffic_signals,POINT (73.2990138 55.0512686),73.2990138,55.0512686
2033,803180566,,POINT (73.3123422 54.9165178),73.3123422,54.9165178
2034,3297988631,,POINT (73.26446079999999 55.037957),73.2644608,55.037957
2035,410603545,,POINT (73.4353352 54.9368112),73.4353352,54.9368112
2036,778883098,,POINT (73.44045850000001 54.9781445),73.4404585,54.9781445
2037,878366747,,POINT (73.39455239999999 55.0341198),73.3945524,55.0341198
2038,410603546,,POINT (73.4360786 54.9361776),73.4360786,54.9361776
2039,602951709,,POINT (73.4231997 54.9349217),73.4231997,54.9349217
2040,410603547,,POINT (73.4368334 54.9355447),73.4368334,54.9355447
2041,410603548,,POINT (73.43751 54.9349365),73.43751,54.9349365
2042,988614689,traffic_signals,POINT (73.35616400000001 54.9974632),73.356164,54.9974632
2043,3297988642,,POINT (73.2650014 55.0380964),73.2650014,55.0380964
2044,1227608098,,POINT (73.46236089999999 55.0078125),73.4623609,55.0078125
2045,3297988644,,POINT (73.26454680000001 55.038094),73.2645468,55.038094
2046,3297988645,,POINT (73.26471429999999 55.0381385),73.2647143,55.0381385
2047,7429869603,,POINT (73.44414089999999 54.9021654),73.4441409,54.9021654
2048,465702951,,POINT (73.327215 54.9780361),73.327215,54.9780361
2049,941363239,,POINT (73.40243340000001 54.958827),73.4024334,54.958827
2050,1983959080,,POINT (73.428622 55.0542188),73.428622,55.0542188
2051,411029545,,POINT (73.4039391 54.983683),73.4039391,54.983683
2052,411029546,,POINT (73.4037253 54.9852392),73.4037253,54.9852392
2053,1983959083,,POINT (73.4253942 55.0553668),73.4253942,55.0553668
2054,465702961,,POINT (73.3276817 54.9785794),73.3276817,54.9785794
2055,878366772,,POINT (73.3884903 55.0282468),73.3884903,55.0282468
2056,1026002998,,POINT (73.31677500000001 54.9875387),73.316775,54.9875387
2057,981995575,,POINT (73.2505609 55.0366864),73.2505609,55.0366864
2058,878366774,,POINT (73.3873636 55.0234046),73.3873636,55.0234046
2059,981995577,,POINT (73.25339219999999 55.0382247),73.2533922,55.0382247
2060,944853050,,POINT (73.24149800000001 54.9919374),73.241498,54.9919374
2061,3820163131,,POINT (73.4532535 54.9041588),73.4532535,54.9041588
2062,2291011647,,POINT (73.3648007 55.0034415),73.3648007,55.0034415
2063,981995585,,POINT (73.25194879999999 55.0370553),73.2519488,55.0370553
2064,878366786,,POINT (73.389567 55.0328538),73.389567,55.0328538
2065,981995588,,POINT (73.24979449999999 55.0382299),73.2497945,55.0382299
2066,941363270,,POINT (73.4067644 55.0206873),73.4067644,55.0206873
2067,600674375,,POINT (73.3934527 54.9786324),73.3934527,54.9786324
2068,626364489,,POINT (73.3185995 55.0539779),73.3185995,55.0539779
2069,981995600,,POINT (73.2488827 55.0379122),73.2488827,55.0379122
2070,7023530064,,POINT (73.25575120000001 55.0888786),73.2557512,55.0888786
2071,941363283,,POINT (73.4068503 55.0211097),73.4068503,55.0211097
2072,803180628,,POINT (73.31171999999999 54.914073),73.31172,54.914073
2073,1237127251,,POINT (73.4458839 54.9250451),73.4458839,54.9250451
2074,2633519187,,POINT (73.3610831 54.915008),73.3610831,54.915008
2075,944853078,,POINT (73.1890071 54.9957062),73.1890071,54.9957062
2076,941363294,,POINT (73.407027 55.0208149),73.407027,55.0208149
2077,2862207074,,POINT (73.2473335 54.965217),73.2473335,54.965217
2078,803180651,,POINT (73.3089792 54.9120314),73.3089792,54.9120314
2079,981995632,,POINT (73.24693929999999 55.0372542),73.2469393,55.0372542
2080,981995633,,POINT (73.2504787 55.0373898),73.2504787,55.0373898
2081,981995636,,POINT (73.2556658 55.0388049),73.2556658,55.0388049
2082,945655924,,POINT (73.42489620000001 54.9219739),73.4248962,54.9219739
2083,941363322,,POINT (73.40683660000001 55.0221018),73.4068366,55.0221018
2084,2862207098,,POINT (73.2361633 54.972245),73.2361633,54.972245
2085,941363326,,POINT (73.40693949999999 55.0214979),73.4069395,55.0214979
2086,803180672,,POINT (73.31112570000001 54.9141931),73.3111257,54.9141931
2087,410243200,,POINT (73.470539 54.9813789),73.470539,54.9813789
2088,410243202,,POINT (73.46862830000001 54.9815367),73.4686283,54.9815367
2089,2075906179,,POINT (73.4135854 54.9276514),73.4135854,54.9276514
2090,981995655,,POINT (73.24952589999999 55.037134),73.2495259,55.037134
2091,2074464399,,POINT (73.3701363 54.8486136),73.3701363,54.8486136
2092,803180688,,POINT (73.31805490000001 54.9190518),73.3180549,54.9190518
2093,945655956,,POINT (73.4163119 54.9233583),73.4163119,54.9233583
2094,941363351,traffic_signals,POINT (73.4006132 54.958527),73.4006132,54.958527
2095,803180696,,POINT (73.3083221 54.9089355),73.3083221,54.9089355
2096,1111363737,,POINT (73.2630228 55.1149064),73.2630228,55.1149064
2097,945655962,,POINT (73.4257824 54.9192489),73.4257824,54.9192489
2098,2875658397,,POINT (73.415043 55.0215171),73.415043,55.0215171
2099,1111363744,,POINT (73.2515855 55.1156752),73.2515855,55.1156752
2100,945655968,,POINT (73.4244336 54.9247828),73.4244336,54.9247828
2101,2075906209,,POINT (73.413189 54.9283352),73.413189,54.9283352
2102,803180711,,POINT (73.31316630000001 54.9163834),73.3131663,54.9163834
2103,757682345,,POINT (73.51190389999999 54.9347569),73.5119039,54.9347569
2104,981995694,,POINT (73.2479762 55.0376036),73.2479762,55.0376036
2105,1595904175,,POINT (73.2710165 54.9745933),73.2710165,54.9745933
2106,803180719,,POINT (73.3065874 54.9097024),73.3065874,54.9097024
2107,944853167,,POINT (73.1859486 54.9936638),73.1859486,54.9936638
2108,3044954290,,POINT (73.3888445 54.9701688),73.3888445,54.9701688
2109,1595904179,,POINT (73.2700675 54.9749918),73.2700675,54.9749918
2110,1595904181,,POINT (73.26914979999999 54.9754557),73.2691498,54.9754557
2111,2074464439,,POINT (73.3376233 54.8536239),73.3376233,54.8536239
2112,945655992,,POINT (73.4273795 54.9286278),73.4273795,54.9286278
2113,3029143739,,POINT (73.3562518 54.9279354),73.3562518,54.9279354
2114,803180738,,POINT (73.302415 54.9084538),73.302415,54.9084538
2115,981995715,,POINT (73.25021479999999 55.0366132),73.2502148,55.0366132
2116,981995717,,POINT (73.2518695 55.0388687),73.2518695,55.0388687
2117,981995721,,POINT (73.2514661 55.037644),73.2514661,55.037644
2118,1943785680,,POINT (73.1652989 54.9502296),73.1652989,54.9502296
2119,7142330579,,POINT (73.27187720000001 55.0339282),73.2718772,55.0339282
2120,981995732,,POINT (73.25504770000001 55.0395987),73.2550477,55.0395987
2121,1237127383,,POINT (73.4678531 54.8497104),73.4678531,54.8497104
2122,1828212954,,POINT (73.36628109999999 54.9279804),73.3662811,54.9279804
2123,1026003169,,POINT (73.3538063 54.9805642),73.3538063,54.9805642
2124,1026003172,,POINT (73.3465047 54.9860948),73.3465047,54.9860948
2125,803180773,,POINT (73.307413 54.9093313),73.307413,54.9093313
2126,757682406,,POINT (73.5228005 54.9340415),73.5228005,54.9340415
2127,2862207210,,POINT (73.2284361 54.9757492),73.2284361,54.9757492
2128,945656045,,POINT (73.427558 54.9286251),73.427558,54.9286251
2129,1884983534,,POINT (73.3815512 54.9397158),73.3815512,54.9397158
2130,981995759,,POINT (73.248582 55.036875),73.248582,55.036875
2131,1361187057,,POINT (73.37039129999999 55.027273),73.3703913,55.027273
2132,2075693297,,POINT (73.32997279999999 54.9226405),73.3299728,54.9226405
2133,981995764,,POINT (73.2507344 55.0385468),73.2507344,55.0385468
2134,410177783,traffic_signals,POINT (73.33181190000001 55.0126078),73.3318119,55.0126078
2135,1142067448,,POINT (73.13319749999999 54.9578813),73.1331975,54.9578813
2136,2862207229,,POINT (73.23018740000001 54.97058),73.2301874,54.97058
2137,941363454,,POINT (73.3946765 54.9622588),73.3946765,54.9622588
2138,2862207231,,POINT (73.23237899999999 54.9704573),73.232379,54.9704573
2139,410538240,traffic_signals,POINT (73.4474276 54.9085108),73.4474276,54.9085108
2140,945656067,,POINT (73.426417 54.9247561),73.426417,54.9247561
2141,2074169603,,POINT (73.4267376 55.0135838),73.4267376,55.0135838
2142,1762857222,,POINT (73.4251446 54.8877172),73.4251446,54.8877172
2143,1026003209,,POINT (73.3520097 54.9777563),73.3520097,54.9777563
2144,2131792138,,POINT (73.3855602 54.9643193),73.3855602,54.9643193
2145,945656073,,POINT (73.42405410000001 54.9229026),73.4240541,54.9229026
2146,803180812,,POINT (73.3093411 54.9144873),73.3093411,54.9144873
2147,410177804,traffic_signals,POINT (73.33688720000001 55.0291213),73.3368872,55.0291213
2148,618028957,,POINT (73.37335830000001 55.0308174),73.3733583,55.0308174
2149,2447773967,,POINT (73.377612 55.0362087),73.377612,55.0362087
2150,2447773971,,POINT (73.37877520000001 55.0364493),73.3787752,55.0364493
2151,2447773972,,POINT (73.3797173 55.0365692),73.3797173,55.0365692
2152,2447773973,,POINT (73.3785453 55.0365951),73.3785453,55.0365951
2153,2447773974,,POINT (73.37926520000001 55.0367271),73.3792652,55.0367271
2154,1828360469,,POINT (73.4081363 54.9380684),73.4081363,54.9380684
2155,2074464543,,POINT (73.3342246 54.8593048),73.3342246,54.8593048
2156,941363488,,POINT (73.4067441 55.0205842),73.4067441,55.0205842
2157,2447773984,,POINT (73.3812499 55.0382214),73.3812499,55.0382214
2158,2447773986,,POINT (73.3821437 55.0383922),73.3821437,55.0383922
2159,803180837,,POINT (73.3136433 54.9172878),73.3136433,54.9172878
2160,480792872,,POINT (73.3646365 54.922274),73.3646365,54.922274
2161,945656105,,POINT (73.4281974 54.926434),73.4281974,54.926434
2162,480792874,,POINT (73.359584 54.9276364),73.359584,54.9276364
2163,480792876,,POINT (73.36233350000001 54.9276548),73.3623335,54.9276548
2164,941363501,,POINT (73.4061864 55.0231582),73.4061864,55.0231582
2165,945656109,,POINT (73.4244905 54.9286493),73.4244905,54.9286493
2166,941363503,,POINT (73.4063254 55.0208676),73.4063254,55.0208676
2167,1828360496,,POINT (73.4137683 54.9389697),73.4137683,54.9389697
2168,480792878,,POINT (73.36877610000001 54.9235595),73.3687761,54.9235595
2169,1768345903,,POINT (73.4143736 54.9820604),73.4143736,54.9820604
2170,480792880,,POINT (73.3668186 54.9256977),73.3668186,54.9256977
2171,480792882,,POINT (73.3655875 54.926983),73.3655875,54.926983
2172,1111363893,,POINT (73.2614482 55.1106625),73.2614482,55.1106625
2173,480792884,,POINT (73.3643316 54.9282241),73.3643316,54.9282241
2174,1828360503,,POINT (73.4081497 54.9391701),73.4081497,54.9391701
2175,480792885,,POINT (73.3685435 54.92539),73.3685435,54.92539
2176,2317308214,,POINT (73.2506049 55.0614336),73.2506049,55.0614336
2177,480792887,,POINT (73.37207189999999 54.9250547),73.3720719,54.9250547
2178,1243140405,,POINT (73.4772416 54.9448981),73.4772416,54.9448981
2179,2862207293,,POINT (73.2467724 54.9722733),73.2467724,54.9722733
2180,410800446,,POINT (73.35831690000001 54.9932023),73.3583169,54.9932023
2181,410800447,,POINT (73.36274299999999 54.9895338),73.362743,54.9895338
2182,1642893632,,POINT (73.3339615 54.9410681),73.3339615,54.9410681
2183,480792896,,POINT (73.3707039 54.9260426),73.3707039,54.9260426
2184,945656130,,POINT (73.42582849999999 54.9286339),73.4258285,54.9286339
2185,480792898,,POINT (73.36966099999999 54.925717),73.369661,54.925717
2186,480792899,,POINT (73.37070730000001 54.9245359),73.3707073,54.9245359
2187,480792901,,POINT (73.3639395 54.9230639),73.3639395,54.9230639
2188,480792902,,POINT (73.3660053 54.9236617),73.3660053,54.9236617
2189,1026003271,,POINT (73.3531637 54.9779049),73.3531637,54.9779049
2190,480792904,,POINT (73.36814 54.9242622),73.36814,54.9242622
2191,1026003273,,POINT (73.35377440000001 54.9789486),73.3537744,54.9789486
2192,3840725321,,POINT (73.37820480000001 54.9728616),73.3782048,54.9728616
2193,3840725322,,POINT (73.3784021 54.9728925),73.3784021,54.9728925
2194,480792905,,POINT (73.35965849999999 54.9225885),73.3596585,54.9225885
2195,3125973325,,POINT (73.3821667 54.986732),73.3821667,54.986732
2196,480792906,,POINT (73.36123550000001 54.9230911),73.3612355,54.9230911
2197,480792907,,POINT (73.36326800000001 54.9237562),73.363268,54.9237562
2198,480792910,,POINT (73.3673879 54.9250535),73.3673879,54.9250535
2199,480792908,,POINT (73.365348 54.9244262),73.365348,54.9244262
2200,480792912,,POINT (73.37220430000001 54.9264806),73.3722043,54.9264806
2201,480792915,,POINT (73.3605719 54.9237275),73.3605719,54.9237275
2202,5183050069,,POINT (73.22374170000001 54.9762183),73.2237417,54.9762183
2203,480792917,,POINT (73.36269849999999 54.924401),73.3626985,54.924401
2204,178180439,traffic_signals,POINT (73.2924605 54.9803097),73.2924605,54.9803097
2205,480792920,,POINT (73.37059960000001 54.9268494),73.3705996,54.9268494
2206,178180441,traffic_signals,POINT (73.30511610000001 54.9887335),73.3051161,54.9887335
2207,480792922,,POINT (73.3712548 54.9262234),73.3712548,54.9262234
2208,480792919,,POINT (73.3647459 54.9250645),73.3647459,54.9250645
2209,480792924,,POINT (73.369466 54.9256633),73.369466,54.9256633
2210,2985529694,,POINT (73.57492240000001 54.9515948),73.5749224,54.9515948
2211,480792926,,POINT (73.36883109999999 54.9262983),73.3688311,54.9262983
2212,480792928,,POINT (73.3661433 54.9255167),73.3661433,54.9255167
2213,945656162,,POINT (73.42447799999999 54.9264848),73.424478,54.9264848
2214,480792930,,POINT (73.3649338 54.9267735),73.3649338,54.9267735
2215,480792931,,POINT (73.36738800000001 54.9258722),73.367388,54.9258722
2216,480792934,,POINT (73.3661589 54.9271661),73.3661589,54.9271661
2217,2748911976,,POINT (73.31524140000001 54.9362834),73.3152414,54.9362834
2218,480792937,,POINT (73.3667834 54.9265583),73.3667834,54.9265583
2219,1026003307,,POINT (73.34754479999999 54.9807898),73.3475448,54.9807898
2220,803180907,,POINT (73.3098645 54.9096511),73.3098645,54.9096511
2221,480792943,,POINT (73.3542254 54.9223706),73.3542254,54.9223706
2222,803180913,,POINT (73.3099572 54.9118317),73.3099572,54.9118317
2223,480792946,,POINT (73.3539212 54.9232751),73.3539212,54.9232751
2224,480792947,,POINT (73.35286619999999 54.9229561),73.3528662,54.9229561
2225,1111363958,,POINT (73.2565087 55.1093945),73.2565087,55.1093945
2226,480792950,,POINT (73.3572412 54.9243214),73.3572412,54.9243214
2227,480792952,,POINT (73.3615118 54.9256684),73.3615118,54.9256684
2228,618028978,,POINT (73.3983855 55.0303935),73.3983855,55.0303935
2229,480792954,,POINT (73.3635647 54.9263347),73.3635647,54.9263347
2230,1026003324,,POINT (73.3472465 54.9850541),73.3472465,54.9850541
2231,945656188,,POINT (73.4273018 54.9264338),73.4273018,54.9264338
2232,480792956,,POINT (73.36732050000001 54.9275383),73.3673205,54.9275383
2233,480792959,,POINT (73.358441 54.9230695),73.358441,54.9230695
2234,480792960,,POINT (73.35603570000001 54.9255743),73.3560357,54.9255743
2235,410902655,,POINT (73.40382320000001 54.9299452),73.4038232,54.9299452
2236,618028980,,POINT (73.3999754 55.0257943),73.3999754,55.0257943
2237,480792964,,POINT (73.3618519 54.9224573),73.3618519,54.9224573
2238,480792965,,POINT (73.3592603 54.924956),73.3592603,54.924956
2239,480792969,,POINT (73.3582583 54.9255019),73.3582583,54.9255019
2240,803180939,,POINT (73.3231011 54.9181286),73.3231011,54.9181286
2241,480792972,,POINT (73.3577944 54.9270004),73.3577944,54.9270004
2242,480792977,,POINT (73.3548727 54.9251616),73.3548727,54.9251616
2243,210325906,,POINT (73.3456449 54.9676952),73.3456449,54.9676952
2244,2523910546,,POINT (73.3751516 55.017864),73.3751516,55.017864
2245,2523910548,,POINT (73.3723804 55.0178977),73.3723804,55.0178977
2246,1026003349,,POINT (73.3430019 54.9853049),73.3430019,54.9853049
2247,1983844758,,POINT (73.2733025 55.0272034),73.2733025,55.0272034
2248,480792981,,POINT (73.3602401 54.9269644),73.3602401,54.9269644
2249,1024758168,,POINT (73.3199875 55.060215),73.3199875,55.060215
2250,480792978,,POINT (73.3584493 54.9263763),73.3584493,54.9263763
2251,2075693466,,POINT (73.30851319999999 54.9272347),73.3085132,54.9272347
2252,480792985,,POINT (73.35422629999999 54.9233791),73.3542263,54.9233791
2253,771641757,,POINT (73.44134750000001 55.0341304),73.4413475,55.0341304
2254,480792990,,POINT (73.35664079999999 54.924927),73.3566408,54.924927
2255,410902661,,POINT (73.4164033 54.9298704),73.4164033,54.9298704
2256,1983844768,,POINT (73.2776782 55.0272589),73.2776782,55.0272589
2257,2075693473,,POINT (73.3070577 54.9273678),73.3070577,54.9273678
2258,480792992,,POINT (73.3588208 54.9259717),73.3588208,54.9259717
2259,941363619,,POINT (73.405738 55.0228835),73.405738,55.0228835
2260,1959940513,,POINT (73.3915951 54.9410536),73.3915951,54.9410536
2261,480792995,,POINT (73.36087809999999 54.9263421),73.3608781,54.9263421
2262,480792998,,POINT (73.3629617 54.9270022),73.3629617,54.9270022
2263,2075693479,,POINT (73.3067004 54.927422),73.3067004,54.927422
2264,480792999,,POINT (73.3649582 54.9276276),73.3649582,54.9276276
2265,618028988,,POINT (73.4009794 55.0303554),73.4009794,55.0303554
2266,480793008,,POINT (73.3578311 54.9237003),73.3578311,54.9237003
2267,480793010,,POINT (73.3598989 54.924339),73.3598989,54.924339
2268,945656243,,POINT (73.426614 54.9219764),73.426614,54.9219764
2269,480793011,,POINT (73.36209820000001 54.925025),73.3620982,54.925025
2270,480793012,,POINT (73.3641698 54.9256921),73.3641698,54.9256921
2271,480793014,,POINT (73.36552140000001 54.9261518),73.3655214,54.9261518
2272,2862207417,,POINT (73.2355754 54.9848836),73.2355754,54.9848836
2273,410718652,,POINT (73.41636579999999 54.9277975),73.4163658,54.9277975
2274,480793020,,POINT (73.36715839999999 54.9216707),73.3671584,54.9216707
2275,410243516,,POINT (73.46943039999999 54.9819579),73.4694304,54.9819579
2276,480793023,,POINT (73.37023569999999 54.9212628),73.3702357,54.9212628
2277,1111364032,,POINT (73.2543926 55.1054205),73.2543926,55.1054205
2278,1880347072,,POINT (73.4803362 54.9844518),73.4803362,54.9844518
2279,480793027,,POINT (73.36962130000001 54.9238213),73.3696213,54.9238213
2280,480793028,,POINT (73.3700321 54.922641),73.3700321,54.922641
2281,480793029,,POINT (73.3736964 54.9229375),73.3736964,54.9229375
2282,480793030,,POINT (73.3719881 54.920986),73.3719881,54.920986
2283,480793031,,POINT (73.3722282 54.921148),73.3722282,54.921148
2284,210391496,traffic_signals,POINT (73.4160267 54.9505169),73.4160267,54.9505169
2285,480793033,,POINT (73.3717845 54.9227816),73.3717845,54.9227816
2286,1215910344,,POINT (73.454105 55.0006587),73.454105,55.0006587
2287,3128955339,,POINT (73.4057445 54.9739642),73.4057445,54.9739642
2288,1880347083,,POINT (73.47990679999999 54.9845718),73.4799068,54.9845718
2289,480793036,,POINT (73.3711165 54.9242824),73.3711165,54.9242824
2290,480793038,,POINT (73.37144670000001 54.9240963),73.3714467,54.9240963
2291,771641809,,POINT (73.50877730000001 55.0576188),73.5087773,55.0576188
2292,2074464722,,POINT (73.33389769999999 54.8631254),73.3338977,54.8631254
2293,1395823059,,POINT (73.3953472 54.9900531),73.3953472,54.9900531
2294,6444437972,,POINT (73.4124443 55.0688371),73.4124443,55.0688371
2295,803181013,,POINT (73.3140779 54.9162346),73.3140779,54.9162346
2296,480793046,,POINT (73.37738830000001 54.9230686),73.3773883,54.9230686
2297,410685913,,POINT (73.39885649999999 54.9445206),73.3988565,54.9445206
2298,410685914,,POINT (73.3983211 54.9445759),73.3983211,54.9445759
2299,1259868635,,POINT (73.38591510000001 55.0042045),73.3859151,55.0042045
2300,1259868636,,POINT (73.3836853 55.0022777),73.3836853,55.0022777
2301,410685916,,POINT (73.3934654 54.9447278),73.3934654,54.9447278
2302,2074464729,,POINT (73.3318878 54.8632132),73.3318878,54.8632132
2303,480793050,,POINT (73.37634559999999 54.9203508),73.3763456,54.9203508
2304,945656288,,POINT (73.42924290000001 54.9284621),73.4292429,54.9284621
2305,480793053,,POINT (73.37398039999999 54.9206833),73.3739804,54.9206833
